Objects
200
,,Global Angle bj_c1_bh:bj_c1_bh,,,,,,Global Angle bj_c1_cwm:bj_c1_cwm,,,,,,Global Angle bj_c1_h:bj_c1_h,,,,,,Global Angle bj_c1_p:bj_c1_p,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
2641,0,-0.015779,-0.780215,-0.004540,-429.587555,103.440338,1799.165283,0.006030,-0.010945,-0.016734,-367.545471,91.558342,900.269836,-0.017781,0.045894,-0.039178,-413.662598,180.536545,1146.656738,,,,,,
2642,0,-0.015819,-0.779956,-0.004696,-429.576691,103.442284,1799.166138,0.005928,-0.011066,-0.016722,-367.543579,91.558296,900.277649,-0.017834,0.045960,-0.039357,-413.648407,180.537476,1146.657349,,,,,,
2643,0,-0.015758,-0.780299,-0.004782,-429.581757,103.440765,1799.165649,0.006031,-0.010670,-0.016918,-367.581757,91.560966,900.272888,-0.017784,0.045947,-0.039195,-413.657135,180.527374,1146.655273,,,,,,
2644,0,-0.016152,-0.780907,-0.003589,-429.520996,103.220375,1799.157959,0.007260,-0.007747,-0.020020,-367.880219,91.661537,900.219177,-0.018008,0.045826,-0.039139,-413.672424,180.534286,1146.653809,,,,,,
2645,0,-0.015678,-0.780072,-0.004597,-429.583923,103.441689,1799.160034,0.005982,-0.011383,-0.016397,-367.539093,91.546471,900.276062,-0.018021,0.045896,-0.039137,-413.658875,180.523895,1146.653198,,,,,,
2646,0,-0.016513,-0.780837,-0.003813,-429.524475,103.219452,1799.151855,0.005917,-0.011394,-0.016211,-367.536133,91.532570,900.280457,-0.017879,0.045955,-0.039046,-413.666626,180.509979,1146.663330,,,,,,
2647,0,-0.015604,-0.780351,-0.004808,-429.586365,103.443367,1799.164185,0.007447,-0.008126,-0.019968,-367.883453,91.662437,900.203918,-0.017972,0.045782,-0.039054,-413.673523,180.511780,1146.646606,,,,,,
2648,0,-0.015739,-0.780507,-0.004947,-429.573608,103.440445,1799.164307,0.006163,-0.010863,-0.016915,-367.591217,91.544777,900.270752,-0.017801,0.045982,-0.039145,-413.673309,180.509689,1146.658691,,,,,,
2649,0,-0.015737,-0.780324,-0.004450,-429.592926,103.441841,1799.161621,0.006193,-0.011137,-0.016921,-367.576538,91.540962,900.267151,-0.017887,0.046041,-0.039125,-413.676056,180.506622,1146.652222,,,,,,
2650,0,-0.015634,-0.780557,-0.004319,-429.581696,103.435585,1799.166138,0.006122,-0.011144,-0.016678,-367.561310,91.525406,900.272522,-0.018017,0.045773,-0.038962,-413.679138,180.500992,1146.640137,,,,,,
2651,0,-0.015806,-0.780246,-0.004880,-429.581024,103.445435,1799.161133,0.007534,-0.007841,-0.019995,-367.892120,91.646996,900.208008,-0.017888,0.045821,-0.039014,-413.688019,180.492905,1146.648438,,,,,,
2652,0,-0.015639,-0.780256,-0.004630,-429.579163,103.432022,1799.167725,0.006013,-0.011029,-0.017120,-367.581268,91.521439,900.269897,-0.017810,0.045945,-0.039038,-413.677399,180.489578,1146.646851,,,,,,
2653,0,-0.015622,-0.780594,-0.004752,-429.588593,103.436699,1799.167358,0.007498,-0.007578,-0.020000,-367.896210,91.649643,900.212463,-0.017956,0.045816,-0.038831,-413.705902,180.496460,1146.649658,,,,,,
2654,0,-0.016396,-0.780772,-0.003534,-429.538574,103.216469,1799.155273,0.006264,-0.010865,-0.016798,-367.584015,91.541176,900.269043,-0.018012,0.045909,-0.038817,-413.682037,180.481308,1146.642212,,,,,,
2655,0,-0.015746,-0.780402,-0.004478,-429.586029,103.446770,1799.163330,0.006234,-0.010889,-0.016770,-367.577850,91.535728,900.288696,-0.018086,0.045911,-0.039077,-413.688629,180.492874,1146.649292,,,,,,
2656,0,-0.016280,-0.780907,-0.003680,-429.538879,103.214767,1799.157959,0.007486,-0.007865,-0.019718,-367.879028,91.636436,900.205994,-0.017880,0.045878,-0.038878,-413.696625,180.475754,1146.652832,,,,,,
2657,0,-0.015766,-0.780276,-0.004524,-429.587006,103.432808,1799.160400,0.006334,-0.010936,-0.016489,-367.555176,91.535423,900.269836,-0.018004,0.045920,-0.038894,-413.702728,180.493713,1146.652954,,,,,,
2658,0,-0.015621,-0.780360,-0.004459,-429.586639,103.432892,1799.163452,0.006253,-0.011271,-0.016241,-367.537811,91.514664,900.273682,-0.017984,0.045972,-0.038727,-413.703857,180.473312,1146.655884,,,,,,
2659,0,-0.016132,-0.780713,-0.003407,-429.541656,103.210442,1799.152344,0.005958,-0.011497,-0.016195,-367.526367,91.497986,900.287476,-0.018043,0.046032,-0.038717,-413.713531,180.471161,1146.656250,,,,,,
2660,0,-0.016355,-0.780744,-0.003595,-429.536133,103.210510,1799.156982,0.005858,-0.011377,-0.016005,-367.521698,91.486008,900.277527,-0.018029,0.046061,-0.038923,-413.703705,180.482803,1146.656982,,,,,,
2661,0,-0.015891,-0.780431,-0.004326,-429.590332,103.441231,1799.158813,0.007626,-0.007728,-0.019894,-367.886505,91.628281,900.212646,-0.018176,0.045817,-0.038601,-413.708649,180.461594,1146.638672,,,,,,
2662,0,-0.015992,-0.780386,-0.004686,-429.585266,103.434296,1799.162598,0.005884,-0.011296,-0.016227,-367.541626,91.477859,900.275208,-0.018068,0.046017,-0.038842,-413.699219,180.472839,1146.651001,,,,,,
2663,0,-0.015644,-0.780520,-0.004483,-429.596497,103.436729,1799.172363,0.006320,-0.011330,-0.016391,-367.544739,91.503471,900.271362,-0.018138,0.046022,-0.038777,-413.706635,180.475510,1146.656982,,,,,,
2664,0,-0.015747,-0.780285,-0.004927,-429.581329,103.435822,1799.167969,0.007347,-0.007937,-0.019505,-367.874084,91.615311,900.211426,-0.018082,0.045850,-0.038750,-413.728943,180.477554,1146.642822,,,,,,
2665,0,-0.015806,-0.780361,-0.004732,-429.576019,103.437386,1799.165039,0.007409,-0.008210,-0.019388,-367.864471,91.604256,900.203125,-0.017973,0.046070,-0.038780,-413.708557,180.458771,1146.655029,,,,,,
2666,0,-0.015674,-0.780446,-0.004764,-429.590271,103.436081,1799.169189,0.007601,-0.007837,-0.019554,-367.887360,91.608040,900.199280,-0.018193,0.046044,-0.038683,-413.719696,180.463821,1146.653198,,,,,,
2667,0,-0.015739,-0.780339,-0.004807,-429.587952,103.438858,1799.162598,0.007256,-0.007829,-0.019426,-367.873108,91.597351,900.212036,-0.017990,0.045924,-0.038457,-413.722351,180.446548,1146.649048,,,,,,
2668,0,-0.016173,-0.780881,-0.003569,-429.540070,103.210838,1799.151489,0.007363,-0.008001,-0.019395,-367.881653,91.595016,900.209351,-0.018007,0.045963,-0.038535,-413.714325,180.439850,1146.647339,,,,,,
2669,0,-0.016064,-0.780612,-0.003768,-429.531403,103.220421,1799.165283,0.005798,-0.010853,-0.016010,-367.550323,91.468513,900.285950,-0.018035,0.045764,-0.038372,-413.728455,180.437088,1146.640259,,,,,,
2670,0,-0.015707,-0.780330,-0.004377,-429.592773,103.439560,1799.162231,0.007368,-0.007632,-0.019504,-367.880524,91.596970,900.206726,-0.017758,0.046009,-0.038543,-413.709106,180.444061,1146.666016,,,,,,
2671,0,-0.015826,-0.780366,-0.004681,-429.585388,103.440285,1799.161865,0.006121,-0.011413,-0.016207,-367.545502,91.479485,900.269165,-0.017899,0.046069,-0.038515,-413.708130,180.434555,1146.654663,,,,,,
2672,0,-0.015596,-0.780205,-0.004868,-429.583679,103.438614,1799.165039,0.007294,-0.007482,-0.019277,-367.884949,91.588326,900.203735,-0.017923,0.046008,-0.038644,-413.717194,180.455292,1146.657715,,,,,,
2673,0,-0.015907,-0.780352,-0.004720,-429.584320,103.433502,1799.169189,0.007026,-0.007792,-0.019625,-367.876190,91.579956,900.221680,-0.018070,0.045814,-0.038387,-413.734741,180.450470,1146.641113,,,,,,
2674,0,-0.016363,-0.780800,-0.003154,-429.539032,103.221390,1799.145020,0.005985,-0.010973,-0.015784,-367.529633,91.474121,900.273621,-0.018135,0.046119,-0.038439,-413.715485,180.440216,1146.658325,,,,,,
2675,0,-0.015848,-0.780370,-0.004498,-429.582703,103.438858,1799.155518,0.007434,-0.007965,-0.019541,-367.877747,91.593338,900.202515,-0.018184,0.045914,-0.038182,-413.728394,180.429855,1146.648315,,,,,,
2676,0,-0.016149,-0.780781,-0.003577,-429.534515,103.219299,1799.164795,0.007172,-0.007468,-0.019512,-367.888580,91.580902,900.221375,-0.018358,0.045810,-0.038347,-413.721344,180.444275,1146.645752,,,,,,
2677,0,-0.015603,-0.780080,-0.004760,-429.582916,103.447487,1799.167725,0.005822,-0.011022,-0.015812,-367.534668,91.462921,900.287842,-0.017979,0.045964,-0.038067,-413.726776,180.427658,1146.654053,,,,,,
2678,0,-0.015606,-0.780429,-0.004423,-429.585358,103.440361,1799.158203,0.007371,-0.007755,-0.019568,-367.880585,91.594421,900.211304,-0.018297,0.046024,-0.038341,-413.719299,180.442871,1146.646362,,,,,,
2679,0,-0.016203,-0.780659,-0.003514,-429.541992,103.221344,1799.160889,0.007247,-0.007680,-0.018923,-367.857880,91.581345,900.219604,-0.018015,0.045995,-0.038343,-413.721344,180.439301,1146.651611,,,,,,
2680,0,-0.015614,-0.780420,-0.004786,-429.579254,103.437408,1799.170166,0.005799,-0.011310,-0.015697,-367.510681,91.466011,900.292664,-0.018160,0.045745,-0.038221,-413.726135,180.433807,1146.642578,,,,,,
2681,0,-0.015678,-0.780433,-0.004933,-429.572693,103.443222,1799.173950,0.005885,-0.011283,-0.015735,-367.512634,91.461906,900.288025,-0.018392,0.045866,-0.038160,-413.726715,180.442978,1146.642578,,,,,,
2682,0,-0.015717,-0.780184,-0.004748,-429.582275,103.440842,1799.165771,0.005914,-0.011261,-0.015672,-367.505463,91.467842,900.285400,-0.018187,0.045997,-0.038161,-413.728760,180.434616,1146.650879,,,,,,
2683,0,-0.015473,-0.779928,-0.004765,-429.584686,103.440964,1799.170166,0.007238,-0.007797,-0.019064,-367.861786,91.574486,900.225525,-0.018240,0.045994,-0.038148,-413.714142,180.431656,1146.651733,,,,,,
2684,0,-0.016207,-0.780998,-0.003579,-429.526276,103.215485,1799.155640,0.007211,-0.007791,-0.018910,-367.850464,91.571594,900.226990,-0.018120,0.045851,-0.038245,-413.731659,180.439896,1146.650391,,,,,,
2685,0,-0.015760,-0.780149,-0.004702,-429.576263,103.430992,1799.162598,0.005875,-0.010972,-0.015407,-367.504456,91.461639,900.290405,-0.018220,0.045716,-0.037916,-413.742493,180.424026,1146.644531,,,,,,
2686,0,-0.016084,-0.780477,-0.003842,-429.527130,103.221397,1799.163330,0.005905,-0.010972,-0.015651,-367.508972,91.463020,900.291077,-0.018278,0.045995,-0.038309,-413.722229,180.445679,1146.654663,,,,,,
2687,0,-0.015700,-0.780205,-0.004547,-429.584625,103.439392,1799.161377,0.005783,-0.010882,-0.015284,-367.509064,91.466934,900.290833,-0.018264,0.045832,-0.038008,-413.730347,180.429367,1146.637817,,,,,,
2688,0,-0.015725,-0.780325,-0.004635,-429.579590,103.437561,1799.153687,0.006911,-0.007825,-0.018565,-367.825256,91.584129,900.246948,-0.018298,0.045955,-0.038041,-413.729614,180.435623,1146.647339,,,,,,
2689,0,-0.015583,-0.780204,-0.004709,-429.575134,103.428360,1799.159058,0.005879,-0.011232,-0.015440,-367.499176,91.459923,900.296814,-0.018215,0.045952,-0.037980,-413.733643,180.438110,1146.660278,,,,,,
2690,0,-0.015666,-0.780228,-0.004308,-429.588165,103.432816,1799.154175,0.007188,-0.007719,-0.019078,-367.853424,91.577660,900.222961,-0.018099,0.045825,-0.037798,-413.730682,180.416443,1146.645630,,,,,,
2691,0,-0.015742,-0.780449,-0.004650,-429.579712,103.442696,1799.176514,0.006013,-0.011546,-0.015059,-367.479492,91.480797,900.275391,-0.018162,0.045858,-0.037973,-413.728058,180.423904,1146.645386,,,,,,
2692,0,-0.015834,-0.780337,-0.004863,-429.572968,103.446953,1799.165283,0.005815,-0.011185,-0.015458,-367.503174,91.459305,900.286072,-0.018005,0.046009,-0.038039,-413.736603,180.426483,1146.648682,,,,,,
2693,0,-0.015790,-0.780371,-0.004245,-429.594025,103.440750,1799.157837,0.005880,-0.011077,-0.015577,-367.518250,91.477432,900.298157,-0.018058,0.046080,-0.037868,-413.722382,180.412766,1146.656738,,,,,,
2694,0,-0.016382,-0.780748,-0.003440,-429.530701,103.213310,1799.155151,0.005877,-0.010623,-0.015960,-367.553192,91.457031,900.275574,-0.018257,0.046023,-0.037816,-413.739288,180.424545,1146.648193,,,,,,
2695,0,-0.015897,-0.780210,-0.004571,-429.583374,103.440620,1799.157227,0.007178,-0.007558,-0.018687,-367.851532,91.589188,900.216980,-0.018159,0.045716,-0.037871,-413.730896,180.425827,1146.648071,,,,,,
2696,0,-0.015860,-0.780437,-0.004488,-429.580750,103.432915,1799.158203,0.005904,-0.011292,-0.015118,-367.477142,91.461037,900.294922,-0.018238,0.046036,-0.037753,-413.730957,180.419846,1146.650513,,,,,,
2697,0,-0.015668,-0.780278,-0.004677,-429.583618,103.440735,1799.170166,0.007007,-0.007912,-0.018496,-367.830841,91.581177,900.235596,-0.018132,0.045804,-0.037703,-413.730560,180.416382,1146.648926,,,,,,
2698,0,-0.015808,-0.780275,-0.004459,-429.577667,103.426239,1799.161865,0.007161,-0.007793,-0.018333,-367.830078,91.589294,900.231018,-0.018082,0.046061,-0.037722,-413.734741,180.422394,1146.655762,,,,,,
2699,0,-0.015691,-0.780167,-0.004510,-429.580566,103.439041,1799.168335,0.007090,-0.007952,-0.018655,-367.832336,91.585922,900.223816,-0.018156,0.045818,-0.037691,-413.737885,180.418579,1146.639893,,,,,,
2700,0,-0.015735,-0.780326,-0.004471,-429.590973,103.436615,1799.164551,0.007001,-0.007506,-0.018287,-367.822632,91.579308,900.232056,-0.018181,0.045913,-0.037685,-413.738190,180.421524,1146.653687,,,,,,
2701,0,-0.015808,-0.780258,-0.004879,-429.584442,103.433624,1799.165405,0.007274,-0.007774,-0.018393,-367.818359,91.597015,900.211243,-0.018328,0.045875,-0.037569,-413.740540,180.414337,1146.647705,,,,,,
2702,0,-0.015726,-0.780415,-0.004630,-429.576172,103.436890,1799.164062,0.007037,-0.007890,-0.018361,-367.809448,91.593025,900.218689,-0.018187,0.045885,-0.037562,-413.746857,180.425140,1146.649658,,,,,,
2703,0,-0.015678,-0.780460,-0.004431,-429.585785,103.434441,1799.166748,0.007350,-0.007893,-0.018253,-367.799438,91.615608,900.225281,-0.018332,0.045963,-0.037841,-413.722565,180.430099,1146.649536,,,,,,
2704,0,-0.016304,-0.780634,-0.003661,-429.536774,103.204636,1799.156860,0.005919,-0.011449,-0.014741,-367.457245,91.494583,900.301514,-0.018200,0.045788,-0.037604,-413.744629,180.431183,1146.639526,,,,,,
2705,0,-0.015778,-0.780342,-0.004677,-429.590271,103.442932,1799.163208,0.005744,-0.011248,-0.015084,-367.467499,91.496117,900.305969,-0.018274,0.045709,-0.037643,-413.746399,180.444382,1146.640015,,,,,,
2706,0,-0.016228,-0.780737,-0.003524,-429.531647,103.205841,1799.157593,0.007133,-0.007813,-0.018372,-367.802826,91.611420,900.230408,-0.017995,0.046011,-0.037593,-413.735077,180.419922,1146.651855,,,,,,
2707,0,-0.015637,-0.780357,-0.004631,-429.591705,103.440536,1799.165039,0.007037,-0.007534,-0.018420,-367.814484,91.597908,900.221069,-0.018168,0.045942,-0.037591,-413.737885,180.429993,1146.643921,,,,,,
2708,0,-0.015555,-0.780428,-0.004731,-429.588959,103.435585,1799.162109,0.005861,-0.010913,-0.014690,-367.462891,91.491463,900.302734,-0.018059,0.045885,-0.037493,-413.732269,180.426834,1146.652954,,,,,,
2709,0,-0.015770,-0.780359,-0.004806,-429.585785,103.439323,1799.166016,0.005932,-0.010963,-0.015173,-367.478546,91.516121,900.291504,-0.018130,0.045688,-0.037287,-413.731964,180.429718,1146.635620,,,,,,
2710,0,-0.016239,-0.781054,-0.003616,-429.531158,103.216057,1799.156006,0.007015,-0.007772,-0.017962,-367.776428,91.623848,900.236877,-0.018053,0.045930,-0.037406,-413.731293,180.430313,1146.655640,,,,,,
2711,0,-0.016370,-0.780810,-0.003637,-429.525391,103.217590,1799.146973,0.005777,-0.011029,-0.014679,-367.466827,91.508446,900.292786,-0.018244,0.045994,-0.037500,-413.730316,180.443604,1146.655029,,,,,,
2712,0,-0.015820,-0.780418,-0.004174,-429.588898,103.433594,1799.158691,0.007287,-0.007502,-0.018350,-367.823090,91.642548,900.225769,-0.018005,0.046036,-0.037393,-413.731567,180.433273,1146.649780,,,,,,
2713,0,-0.015886,-0.780438,-0.004483,-429.584412,103.424896,1799.163330,0.007242,-0.007844,-0.018309,-367.797333,91.636757,900.219971,-0.018039,0.045875,-0.037543,-413.731384,180.453033,1146.651611,,,,,,
2714,0,-0.015877,-0.780091,-0.004776,-429.579376,103.442345,1799.172485,0.007080,-0.007950,-0.018003,-367.786346,91.638298,900.227539,-0.018042,0.045970,-0.037478,-413.732513,180.447830,1146.658081,,,,,,
2715,0,-0.015586,-0.780443,-0.004569,-429.585022,103.437431,1799.166382,0.006998,-0.007515,-0.018038,-367.786835,91.639862,900.235596,-0.018225,0.046062,-0.037439,-413.718170,180.447479,1146.657104,,,,,,
2716,0,-0.015509,-0.780205,-0.004728,-429.589752,103.440018,1799.163818,0.006120,-0.011763,-0.014793,-367.407654,91.538055,900.282471,-0.017964,0.045931,-0.037383,-413.720825,180.436127,1146.661377,,,,,,
2717,0,-0.015671,-0.780422,-0.004693,-429.581757,103.437424,1799.167358,0.007143,-0.007780,-0.017967,-367.774902,91.654167,900.228088,-0.018148,0.045813,-0.037356,-413.724518,180.443756,1146.649292,,,,,,
2718,0,-0.015696,-0.780445,-0.004694,-429.575287,103.445534,1799.169434,0.006963,-0.007839,-0.018203,-367.761810,91.648232,900.242859,-0.018156,0.045790,-0.037342,-413.722961,180.443481,1146.646973,,,,,,
2719,0,-0.015442,-0.780287,-0.004682,-429.577087,103.443314,1799.168945,0.007059,-0.007654,-0.018136,-367.776855,91.653732,900.232300,-0.018206,0.045794,-0.037398,-413.722412,180.459747,1146.650024,,,,,,
2720,0,-0.016084,-0.780638,-0.003651,-429.523651,103.210175,1799.167969,0.007327,-0.008102,-0.018095,-367.760986,91.662003,900.225464,-0.018019,0.045878,-0.037342,-413.725159,180.451157,1146.664917,,,,,,
2721,0,-0.016139,-0.780686,-0.003702,-429.527954,103.222206,1799.160645,0.007059,-0.008158,-0.017520,-367.750427,91.661194,900.234009,-0.018008,0.045949,-0.037271,-413.717224,180.449692,1146.661865,,,,,,
2722,0,-0.016281,-0.780742,-0.003543,-429.531982,103.216736,1799.156128,0.007140,-0.007621,-0.017815,-367.765320,91.675514,900.225891,-0.018037,0.045716,-0.037248,-413.716217,180.442596,1146.649414,,,,,,
2723,0,-0.015788,-0.780244,-0.004677,-429.569519,103.439491,1799.158447,0.006050,-0.011367,-0.014573,-367.419769,91.575195,900.286865,-0.018208,0.045747,-0.037271,-413.723206,180.462036,1146.642456,,,,,,
2724,0,-0.016221,-0.781047,-0.003762,-429.533508,103.221169,1799.157104,0.007115,-0.007818,-0.018154,-367.756531,91.679352,900.224060,-0.017867,0.045831,-0.037101,-413.721375,180.448883,1146.650513,,,,,,
2725,0,-0.015793,-0.780205,-0.004762,-429.566956,103.438591,1799.169556,0.007108,-0.007927,-0.017794,-367.738739,91.686005,900.225342,-0.018039,0.045996,-0.037410,-413.701843,180.470886,1146.665894,,,,,,
2726,0,-0.015646,-0.780285,-0.004925,-429.580048,103.435966,1799.168945,0.007131,-0.007883,-0.017936,-367.739594,91.699936,900.234741,-0.017979,0.045893,-0.037215,-413.718719,180.465775,1146.660156,,,,,,
2727,0,-0.015998,-0.780206,-0.004436,-429.579559,103.442436,1799.160156,0.007024,-0.007785,-0.017773,-367.755859,91.685417,900.223633,-0.018096,0.045804,-0.037115,-413.724030,180.459198,1146.650391,,,,,,
2728,0,-0.015820,-0.780215,-0.004693,-429.578674,103.438644,1799.156128,0.007273,-0.007791,-0.017860,-367.747406,91.709663,900.234924,-0.017998,0.045786,-0.037207,-413.716797,180.468613,1146.654785,,,,,,
2729,0,-0.016270,-0.780884,-0.003436,-429.534027,103.217804,1799.154297,0.007216,-0.007774,-0.017772,-367.749390,91.717491,900.219543,-0.017920,0.045890,-0.037311,-413.711945,180.474472,1146.659546,,,,,,
2730,0,-0.016037,-0.780667,-0.003932,-429.536407,103.215591,1799.161865,0.007451,-0.007588,-0.018034,-367.753967,91.729446,900.226929,-0.018015,0.045972,-0.037109,-413.704681,180.463379,1146.656250,,,,,,
2731,0,-0.016151,-0.780683,-0.003644,-429.529236,103.211212,1799.161011,0.007247,-0.007774,-0.017746,-367.738220,91.724861,900.229065,-0.018090,0.045769,-0.037157,-413.718048,180.480637,1146.651978,,,,,,
2732,0,-0.015645,-0.780291,-0.004647,-429.580383,103.431709,1799.167725,0.007115,-0.008003,-0.017563,-367.719696,91.721100,900.226624,-0.017950,0.045923,-0.037054,-413.710754,180.469971,1146.667358,,,,,,
2733,0,-0.015844,-0.780134,-0.004307,-429.583954,103.437157,1799.161011,0.007245,-0.007958,-0.017719,-367.713196,91.737732,900.227295,-0.018066,0.045758,-0.037100,-413.714752,180.482681,1146.653687,,,,,,
2734,0,-0.016200,-0.780671,-0.003702,-429.524933,103.208626,1799.158813,0.007204,-0.008016,-0.017512,-367.709381,91.732086,900.219299,-0.017851,0.045734,-0.037241,-413.713165,180.482239,1146.650024,,,,,,
2735,0,-0.015738,-0.780486,-0.004450,-429.581299,103.438210,1799.166138,0.007281,-0.007343,-0.017799,-367.743591,91.756775,900.235046,-0.017928,0.045837,-0.037096,-413.715790,180.483292,1146.659424,,,,,,
2736,0,-0.016288,-0.780724,-0.003402,-429.539032,103.211967,1799.149536,0.006990,-0.007748,-0.017612,-367.716309,91.740044,900.239502,-0.018012,0.045644,-0.036953,-413.727112,180.486267,1146.650879,,,,,,
2737,0,-0.016160,-0.780704,-0.003607,-429.532379,103.217613,1799.160645,0.007143,-0.007842,-0.017879,-367.732941,91.753342,900.224731,-0.018035,0.045911,-0.037375,-413.709412,180.502945,1146.653320,,,,,,
2738,0,-0.016408,-0.780979,-0.003655,-429.526611,103.210213,1799.160645,0.007181,-0.007927,-0.017500,-367.707550,91.761383,900.227173,-0.017821,0.045882,-0.037108,-413.700378,180.493942,1146.656372,,,,,,
2739,0,-0.016254,-0.780576,-0.003741,-429.526123,103.206390,1799.157593,0.007351,-0.008264,-0.017440,-367.691132,91.771194,900.223572,-0.017751,0.045945,-0.037097,-413.707581,180.500443,1146.660645,,,,,,
2740,0,-0.016231,-0.780799,-0.003428,-429.535767,103.212074,1799.160522,0.005789,-0.011063,-0.014034,-367.353058,91.658127,900.296631,-0.017682,0.045823,-0.036932,-413.706360,180.496582,1146.667603,,,,,,
